Front,Back,Tags
"bureau
/'bjuәrәu/

_The education **bureau** has lately expelled several teachers from the
profession, reportedly because of their involvement in protest movements._","## bureau

**Chinese:** n. 局, 办公处\n[经] 局, 司, 处
**English:** n an administrative unit of government\nn furniture with drawers for keeping clothes
**CEFR:** B1

📊 Appears in 54 issue(s) · 62 occurrences",CEFR::B1
"bilateral
/bai'lætәrәl/

_Brazilian nuclear material
is monitored under a special **bilateral** pact with Argentina, which was signed
in 1991._","## bilateral

**Chinese:** a. 有两边的, 双边的, 双方的\n[医] 两侧的
**English:** s. having identical parts on each side of an axis\ns. affecting or undertaken by two parties\ns. having two sides or parts
**CEFR:** C1

📊 Appears in 51 issue(s) · 62 occurrences",CEFR::C1
"heritage
/'heritidʒ/

_Bulldozing history

displaces people as well as erasing their **heritage**, sometimes as a kind of
social engineering._","## heritage

**Chinese:** n. 遗产, 祖先遗留物, 继承物\n[医] 遗传性
**English:** n. practices that are handed down from the past by tradition
**CEFR:** B2

📊 Appears in 43 issue(s) · 61 occurrences",CEFR::B2
"credible
/'kredәbl/

_Though nobody sober would confuse an alcohol-free brew with the real
thing, it is now a **credible** draught._","## credible

**Chinese:** a. 可信的, 可靠的\n[法] 可信的, 可靠的
**English:** a. capable of being believed\ns. (a common but incorrect usage where `credulous' would be appropriate) credulous\ns. appearing to merit belief or acceptance
**CEFR:** C1

📊 Appears in 52 issue(s) · 60 occurrences",CEFR::C1
"levy
/'levi/

_Carbon-intensive imports, such as industrial materials, face a **levy** at the
EU’s border for the first time—which is already causing grumblin…_","## levy

**Chinese:** n. 税款, 所征的人数, 征收\nvi. 征税, 课税\nvt. 征收, 强求, 召集
**English:** n. a charge imposed and collected\nn. the act of drafting into military service\nv. impose and collect
**CEFR:** C1

📊 Appears in 46 issue(s) · 60 occurrences",CEFR::C1
"resilient
/ri'ziliәnt/

_The ensuing
exchanges occur within well-understood parameters—including a sense that
social categories are **resilient** and pleasantries will not change them._","## resilient

**Chinese:** a. 弹回的, 有弹力的\n[医] 回弹的, 回能的
**English:** s. recovering readily from adversity, depression, or the like
**CEFR:** C2

📊 Appears in 51 issue(s) · 59 occurrences",CEFR::C2
"enduring
/in'djuәriŋ/

_The **enduring** falsehood that
the presidential election in 2020 was stolen points to where such impulses
lead._","## enduring

**Chinese:** a. 持久的, 忍耐的
**English:** s. patiently bearing continual wrongs or trouble
**CEFR:** B2

📊 Appears in 46 issue(s) · 57 occurrences",CEFR::B2
"immunity
/i'mju:niti/

_…prospect of a flu epidemic in
a population that may have lost some of its herd **immunity** during lockdown;
and a health-care workforce that is increasingly e…_","## immunity

**Chinese:** n. 免疫, 免疫性, 免除\n[化] 免疫性
**English:** n. (medicine) the condition in which an organism can resist disease\nn. the quality of being unaffected by something
**CEFR:** B2

📊 Appears in 47 issue(s) · 56 occurrences",CEFR::B2
"nominee
/.nɒmi'ni:/

_**nominee** and tend to be on the party’s right, this could be just their
champion._","## nominee

**Chinese:** n. 被提名者, 被任命者\n[经] 被指定人
**English:** n a politician who is running for public office
**CEFR:** B2

📊 Appears in 46 issue(s) · 56 occurrences",CEFR::B2
"integrity
/in'tegriti/

_The
Monetary Authority, for instance, backs the **integrity** of the Hong Kong
dollar._","## integrity

**Chinese:** n. 正直, 廉正, 完整\n[计] 完整性
**English:** n. an undivided or unbroken completeness or totality with nothing wanting\nn. moral soundness
**CEFR:** B1

📊 Appears in 42 issue(s) · 55 occurrences",CEFR::B1
"outright
/'autrait/

_…lawmakers leaving the state by private planes,
and could, perhaps, end with an **outright** constitutional crisis in Texas._","## outright

**Chinese:** a. 率直的, 完全的, 总共的, 直率的\nadv. 完全地, 率直地, 立刻地, 一直向前
**English:** s. without reservation or exception\nr. without restrictions or stipulations or further payments\nr. without reservation or concealment
**CEFR:** A1

📊 Appears in 49 issue(s) · 55 occurrences",CEFR::A1
"census
/'sensәs/

_Another is changes at the **Census** Bureau, which allowed respondents to
write longer answers to the race questions last year compared with 2010._","## census

**Chinese:** n. 户口普查\nvt. 实施统计调查
**English:** n. a periodic count of the population\nv. conduct a census
**CEFR:** A2

📊 Appears in 41 issue(s) · 55 occurrences",CEFR::A2
"conviction
/kәn'vikʃәn/

_…Merkel’s attempts to bring China into the multilateral fold were
grounded in a **conviction** that globalisation could work only if the biggest
economies signe…_","## conviction

**Chinese:** n. 定罪, 信服, 坚信\n[法] 定罪, 证明有罪, 判罪
**English:** n. an unshakable belief in something without need for proof or evidence\nn. (criminal law) a final judgment of guilty in a criminal case and the punishment that is imposed
**CEFR:** B1

📊 Appears in 46 issue(s) · 55 occurrences",CEFR::B1
"endure
/in'djuә/

_For him and for many Cubans, the question is not how many
more of the same indignities their people can **endure**, but how much longer._","## endure

**Chinese:** vt. 忍受, 忍耐, 容忍, 耐\nvi. (正式)持久, 持续\n[计] 仍能工作, 继续工作
**English:** v put up with something or somebody unpleasant\nv face and withstand with courage\nv continue to live through hardship or adversity\nv undergo or be subjected to\nv last and be usable\nv persist for a specified period of time\nv continue to exist
**CEFR:** B1

📊 Appears in 50 issue(s) · 54 occurrences",CEFR::B1
"secular
/'sekjulә/

_…ch returned to power in Tamil Nadu in May after a
decade in the wilderness, has **secular** roots and is sworn to defend south
India, and particularly its Dravi…_","## secular

**Chinese:** n. 修道院外的教士\na. 世俗的, 现世的, 长期的
**English:** a. of or relating to the doctrine that rejects religion and religious considerations\na. of or relating to clergy not bound by monastic vows
**CEFR:** C2

📊 Appears in 38 issue(s) · 54 occurrences",CEFR::C2
"imperial
/im'piәriәl/

_According to calculations by Joeri Rogelj and his
colleagues at **Imperial** College London, even emissions scenarios which
provide a two-in-thr…_","## imperial

**Chinese:** a. 帝王的, 宗主国的, 至尊的, 壮丽的\nn. 特等品
**English:** n. a small tufted beard worn by Emperor Napoleon III\nn. a piece of luggage carried on top of a coach\na. relating to or associated with an empire\na. of or belonging to the British Imperial System of weights and measures
**CEFR:** B2

📊 Appears in 44 issue(s) · 53 occurrences",CEFR::B2
"disinformation
/.disinfә'meiʃәn/

_How you do this in a world
imperilled with **disinformation** is important._","## disinformation

**Chinese:** n. 假情报
**English:** n. misinformation that is deliberately disseminated in order to influence or confuse rivals (foreign enemies or business competitors etc.)
**CEFR:** B1

📊 Appears in 34 issue(s) · 52 occurrences",CEFR::B1
"seize
/si:z/

_Sex and censorship

state’s obscenity law to personally **seize** offensive books, assist in arrests and
shut down saloons, often while brandishing a revolver._","## seize

**Chinese:** vt. 抓住, 逮捕, 俘获, 没收, 扣押, 掌握\nvi. 突然抓住, 利用
**English:** v. take hold of; grab\nv. take or capture by force\nv. hook by a pull on the line\nv. affect
**CEFR:** B1

📊 Appears in 44 issue(s) · 52 occurrences",CEFR::B1
"foster
/'fɒstә/

_…ous
regressions on their 176 countries, controlling for other things that might
**foster** conflict, such as ethnic and religious strife, colonial history and b…_","## foster

**Chinese:** a. 收养的, 养育的\nvt. 养育, 抚育, 培养, 鼓励, 抱(希望)
**English:** n. United States songwriter whose songs embody the sentiment of the South before the American Civil War (1826-1864)\nv. promote the growth of\nv. bring up under fosterage; of children\nv. help develop, help grow
**CEFR:** C1

📊 Appears in 42 issue(s) · 52 occurrences",CEFR::C1
"orthodox
/'ɒ:θәdɒks/

_…er was Zdravko Krivokapic, a
hitherto obscure professor proposed by the Serbian **Orthodox** Church, to
which most Montenegrins nominally belong._","## orthodox

**Chinese:** a. 正统的, 传统的, 惯常的
**English:** a. of or pertaining to or characteristic of Judaism\na. adhering to what is commonly accepted\na. of or relating to or characteristic of the Eastern Orthodox Church
**CEFR:** C1

📊 Appears in 40 issue(s) · 51 occurrences",CEFR::C1
"premier
/'pri:mjә/

_A year
after guiding Manchester City to an English **Premier** League title in 2012, he
was sacked over concerns about his habit of…_","## premier

**Chinese:** n. 总理, 首相\na. 首位的, 最初的
**English:** v. be performed for the first time\nv. perform a work for the first time\ns. first in rank or degree\ns. preceding all others in time
**CEFR:** C1

📊 Appears in 37 issue(s) · 51 occurrences",CEFR::C1
"blockade
/blɒ'keid/

_Abiy, happily, has much to gain by lifting the **blockade** and starting talks,
beyond ensuring the well-being of Tigrayan civilians._","## blockade

**Chinese:** n. 阻塞\nvt. 封锁
**English:** n. a war measure that isolates some area of importance to the enemy\nn. prevents access or progress\nv. obstruct access to\nv. impose a blockade on
**CEFR:** C2

📊 Appears in 36 issue(s) · 50 occurrences",CEFR::C2
"lunar
/'lu:nә/

_International

The eagle and the rabbit

Moon: that of the Eagle, Apollo 11’s **lunar** module, in 1969._","## lunar

**Chinese:** a. 阴历的, 月的, 微亮的(指光)\n[医] 月的, 银的
**English:** a. of or relating to or associated with the moon
**CEFR:** C2

📊 Appears in 33 issue(s) · 50 occurrences",CEFR::C2
"resignation
/.rezig'neiʃәn/

_His top strategist announced her **resignation**._","## resignation

**Chinese:** n. 辞职, 辞呈, 听从\n[经] 辞职
**English:** n. acceptance of despair\nn. the act of giving up (a claim or office or possession etc.)\nn. a formal document giving notice of your intention to resign
**CEFR:** B2

📊 Appears in 40 issue(s) · 50 occurrences",CEFR::B2
"deploy
/di'plɒi/

_“China would not **deploy** its carriers in the front line,”
says Hu Bo of Peking University._","## deploy

**Chinese:** v. 展开, 配置
**English:** v. place troops or weapons in battle formation\nv. to distribute systematically or strategically
**CEFR:** C2

📊 Appears in 45 issue(s) · 49 occurrences",CEFR::C2
"populous
/'pɒpjulәs/

_Defeat in the mountains

break up the factious ethnic federation that makes up Africa’s second-most
**populous** country._","## populous

**Chinese:** a. 人口多的, 人口稠密的
**English:** s. densely populated
**CEFR:** A2

📊 Appears in 41 issue(s) · 49 occurrences",CEFR::A2
"dissent
/di'sent/

_Courting trouble

“I’ve never seen such **dissent**,” says a former official._","## dissent

**Chinese:** n. 异议\nvi. 持异议, 不同意
**English:** n. (law) the difference of one judge's opinion from that of the majority\nn. a difference of opinion\nv. withhold assent
**CEFR:** A2

📊 Appears in 42 issue(s) · 49 occurrences",CEFR::A2
"defensive
/di'fensiv/

_…more
confident that the tide is turning in their direction, and unionists more
**defensive** still._","## defensive

**Chinese:** a. 防卫的, 防备用的, 自卫的\nn. 守势, 防卫姿势, 防卫物
**English:** n. an attitude of defensiveness (especially in the phrase `on the defensive')\na. intended or appropriate for defending against or deterring aggression or attack\ns. attempting to justify or defend in speech or writing
**CEFR:** B1

📊 Appears in 45 issue(s) · 49 occurrences",CEFR::B1
"existential
/.egzis'tenʃәl/

_This gives meaning to life, giving us essential purpose
and resolving **existential** despair._","## existential

**Chinese:** a. 有关存在的
**English:** a. of or as conceived by existentialism\na. relating to or dealing with existence (especially with human existence)
**CEFR:** C2

📊 Appears in 43 issue(s) · 49 occurrences",CEFR::C2
"paramount
/'pærәmaunt/

_**Paramount** will release “Paw
Patrol: the Movie” on its Paramount+ service next month on the same day
that it hits cinemas._","## paramount

**Chinese:** n. 首长, 最高当局\na. 最重要的, 最高的, 至上的
**English:** s having superior power and influence
**CEFR:** C2

📊 Appears in 26 issue(s) · 48 occurrences",CEFR::C2
