Front,Back,Tags
"supplicant
/'sʌplikәnt/

_The unpleasant experience of being the **supplicant** rather than the boss has
prodded carmakers to take tighter control over supplies of vital components._","## supplicant

**Chinese:** [法] 恳求者, 哀求者; 恳求, 哀求, 祈求
**English:** n someone who prays to God\nn one praying humbly for something\ns humbly entreating
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"jog
/dʒɒg/

_…ine that helps Belarusian
exiles, went missing after leaving home for a morning **jog** in Kyiv, the
capital._","## jog

**Chinese:** n. 轻推, 轻撞, 慢跑\nv. 轻推, (使)蹒跚行进, (使)慢跑
**English:** n. a sharp change in direction\nn. a slow pace of running\nv. run for exercise\nv. give a slight push to
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"tanner
/'tænә/

_…he government might not be doing what many Britons sorely
want it to, says Will **Tanner** of Onward, a right-leaning think-tank._","## tanner

**Chinese:** n. 制革工人, 硝皮匠, 六便士
**English:** n. a craftsman who tans skins and hides
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"doodle
/'du:dl/

_Chartists in the 1830s and 1840s sang
“Yankee **Doodle**” and waved the American flag._","## doodle

**Chinese:** vi. 涂鸦, 混时间\nn. 傻子
**English:** v. make a doodle; draw aimlessly
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"argot
/'ɑ:gәu/

_Europe’s most conspicuous act of buck-passing—“externalisation”, in the
**argot**—is the EU-Turkey deal._","## argot

**Chinese:** n. 行话, 俚语, 黑话
**English:** n a characteristic language of a particular group (as among thieves)
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"affix
/ә'fiks/

_Another part of the molecule uses the kinetic energy of this spinning rotor to
**affix** phosphate ions to a molecule called adenosine diphosphate (ADP), thus…_","## affix

**Chinese:** vt. 使附于, 署名, 粘贴, 盖印于\nn. 附加物, 词缀
**English:** n. a linguistic element added to a word to produce an inflected or derived form\nv. attach to\nv. attach or become attached to a stem word
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"denouement
/dei'nu:mɔŋ; (?@) dei'nu:mɔ:ŋ/

_…e, is
a triumph.) Most of the players find some sort of redemption in the happy
**denouement**; the family reunions described in a late scene are moving._","## denouement

**Chinese:** n. 结局, 终场
**English:** n. the outcome of a complex sequence of events\nn. the final resolution of the main complication of a literary or dramatic work
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"germane
/dʒә:'mein/

_And **germane** to the political trends you identified, the most adamant vaccine
res…_","## germane

**Chinese:** a. 关系密切的, 有关的, 同样的, 恰当的, 贴切的\n[机] 锗烷
**English:** s. relevant and appropriate
**CEFR:** A2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A2
"exhort
/ig'zɒ:t/

_We will come out like a phoenix,” the vice-
president, Amrullah Saleh, said on August 6th, trying to **exhort** his nation to
defiance._","## exhort

**Chinese:** v. 劝诫, 忠告
**English:** v spur on or encourage especially by cheers and shouts\nv force or impel in an indicated direction
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"sartorial
/sɑ:'tɒ:riәl/

_…et in parks,
roller-skating rinks and online groups, where they shared not just **sartorial**
cues but gripes about migrant life, from low pay and poor conditio…_","## sartorial

**Chinese:** a. 裁缝匠的, 缝工的, 裁缝的
**English:** a. of or relating to the sartorius muscle\na. of or relating to a tailor or to tailoring
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"superintendent
/,sju:pәrin'tendәnt/

_(Several more,
including Austin, have followed.) “I fully expect to hear from the attorney-
general’s office,” says Michael Hinojosa, DISD’s **superintendent**._","## superintendent

**Chinese:** n. 监督人, 主管人, 主日学校校长\n[经] 监督人, 主管人(部门)
**English:** n. a caretaker for an apartment house; represents the owner as janitor and rent collector
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"outlive
/aut'liv/

_The
risk is that these rules and regulations may **outlive** their purpose not because
governments cannot undo them, but because…_","## outlive

**Chinese:** vt. 比...经久, 比...活得长, 度过(风暴)而健在
**English:** v. live longer than
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"fatuous
/'fætjuәs/

_They must learn to use (or at least understand) new jargon even when it
seems **fatuous** or irritating._","## fatuous

**Chinese:** a. 发呆的, 愚笨的
**English:** s devoid of intelligence
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"pathetic
/pә'θetik/

_■

Psychological fiction

Johanna, the character in question, is a sex worker, “a weak, plain,
detestable, **pathetic**, unloved, unlovable wretch”._","## pathetic

**Chinese:** a. 悲哀的, 可怜的, 感伤的, 差劲的\n[医] 感情的
**English:** s. inspiring mixed contempt and pity\ns. inspiring scornful pity
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"abbot
/'æbәt/

_…emagne

To understand the EU today, one could usefully turn to the works of the
**abbot**, now largely forgotten outside academia._","## abbot

**Chinese:** n. 男修道院院长, 大寺院男住持
**English:** n. the superior of an abbey of monks
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"wallow
/'wɒlәu/

_Warmongers flounder in boiling blood while flatterers **wallow** in excrement._","## wallow

**Chinese:** vi. 打滚, 沉迷, 颠簸\nn. 打滚, 泥坑, 堕落
**English:** n. a puddle where animals go to wallow\nn. an indolent or clumsy rolling about\nv. devote oneself entirely to something; indulge in to an immoderate degree, usually with pleasure\nv. roll around, ""pigs were wallowing in the mud""
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"figment
/'figmәnt/

_It has
turned the atom, once a **figment** of philosophy, into a quotidian object to be
trapped, observed, put…_","## figment

**Chinese:** n. 虚构的事
**English:** n. a contrived or fantastic idea
**CEFR:** A1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A1
"torturous
/'tɒ:tʃәrәs/

_…es
who change her nappy first apologise, “in hopes she will understand that the
**torturous** exercise she is undergoing is not their choice”._","## torturous

**Chinese:** a. 折磨人的, 极端痛苦的
**English:** s extremely painful
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"absolve
/әb'zɒlv/

_That is not to **absolve** Mr Newsom of all blame for his predicament._","## absolve

**Chinese:** vt. 宣告...无罪, 赦免, 免除\n[经] 免偿(债务), 解除
**English:** v. let off the hook
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"sedentary
/'sedәntәri/

_…isations rise and fall: groups with strong cohesion band
together, only to grow **sedentary** and decadent and lose their solidarity,
which leads to inevitable…_","## sedentary

**Chinese:** a. 久坐的, 坐惯的, 定栖的\n[医] 静坐的; 坐式的
**English:** s. requiring sitting or little activity
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"berth
/bә:θ/

_That hasn’t stopped Flutter, the largest global gaming company, from
securing a **berth** in the blue-chip FTSE 100 index in London, backed by a
market capitali…_","## berth

**Chinese:** n. 船岸之间的水区, 锚地, 卧铺\nvi. 停泊\nvt. 使停泊
**English:** n. a bed on a ship or train; usually in tiers\nv. provide with a berth
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"sentimental
/.senti'mentl/

_…have reinvented themselves to serve a new plutocratic elite, a
group both more **sentimental** about its children and less tied to the nation
state._","## sentimental

**Chinese:** a. 感伤的, 感情用事的
**English:** s. given to or marked by sentiment or sentimentality
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"truthful
/'tru:θful/

_…mers list how much they had driven, and
sign a statement saying they were being **truthful**._","## truthful

**Chinese:** a. 说真话的, 诚实的, 真实的, 如实的\n[法] 真实的, 说实话的, 诚实的
**English:** a. expressing or given to expressing the truth\ns. conforming to truth
**CEFR:** B2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::B2
"quorum
/'kwɒ:rәm/

_Democratic lawmakers had delayed the bill by fleeing the state, denying the
Republicans a **quorum**, but some of them returned to work recently._","## quorum

**Chinese:** n. 法定人数, 挑选出的一组人\n[经] 法定决议票数, 法定人数
**English:** n. a gathering of the minimal number of members of an organization to conduct business
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"denigrate
/'denigreit/

_Populists **denigrate** liberal edifices such as science and the
rule of law as façades for a plot by the deep state against the people._","## denigrate

**Chinese:** vt. 使变黑, 玷污, 诋毁
**English:** v cause to seem less serious; play down\nv charge falsely or with malicious intent; attack the good name and reputation of someone
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"patois
/'pætwɑ:/

_That is why his administration speaks much more social-justice
**patois** than Mr Obama’s ever did._","## patois

**Chinese:** n. 方言, 行话
**English:** n. a regional dialect of a language (especially French); usually considered substandard
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"munificent
/mju:'nifisnt/

_In the Netherlands, where
catch-up money is a more **munificent** £2,500 per pupil, the government has
given guidance regarding wha…_","## munificent

**Chinese:** a. 丰厚的, 慷慨的
**English:** s very generous
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"versatile
/'vә:sәtail/

_Its new sites, known internally as
studios, will feature larger conference rooms with **versatile** layouts._","## versatile

**Chinese:** a. 多才多艺的, 万用的, 万向的
**English:** s. having great diversity or variety\ns. changeable or inconstant\ns. competent in many areas and able to turn with ease from one thing to another\ns. able to move freely in all directions
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"gaseous
/'gæsiәs/

_…rgy they need by
turning nitrogen-bearing compounds like those oxides back into **gaseous**
nitrogen, thus continuously topping up the level in the atmosphere._","## gaseous

**Chinese:** a. 气体的, 气态的, 无实质的\n[医] 气[体]的
**English:** a. existing as or having characteristics of a gas
**CEFR:** A2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::A2
"semblance
/'semblәns/

_■

Science & technology

AI for vehicles

some **semblance** of that understanding—the reasoning ability of a seven-
month-old…_","## semblance

**Chinese:** n. 外表, 伪装, 假象, 少量
**English:** n. an outward or token appearance or form that is deliberately misleading
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"mileage
/'mailidʒ/

_But others think it is symbolic reasoning which is brittle, and that machine
learning still has a lot of **mileage** left in it._","## mileage

**Chinese:** n. 英里数\n[经] 运费(按英里计算的)
**English:** n. distance measured in miles\nn. the ratio of the number of miles traveled to the number of gallons of gasoline burned\nn. a travel allowance at a given rate per mile traveled
**CEFR:** C1

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C1
"embroil
/im'brɒil/

_But the fact that sex-neutral pronouns can also be used by those who claim
neither of the traditional genders will **embroil** them in yet another culture
war._","## embroil

**Chinese:** vt. 使卷入, 牵连
**English:** v. force into some kind of situation, condition, or course of action
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"dross
/drɒs/

_…gal tender: Satoshis for cervezas
Climate risk: Hot take
Buttonwood: Profit and **dross**
Free exchange: All tied up
We're hiring: Wanted: a new economics write…_","## dross

**Chinese:** n. 浮渣, 碎屑, 渣滓\n[化] 浮渣
**English:** n worthless or dangerous material that should be removed\nn the scum formed by oxidation at the surface of molten metals
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"meek
/mi:k/

_The **meek** international reaction to those
putsches may have emboldened Guinea’s special forces._","## meek

**Chinese:** a. 温顺的, 逆来顺受的
**English:** s. humble in spirit or manner; suggesting retiring mildness or even cowed submissiveness\ns. very docile\ns. evidencing little spirit or courage; overly submissive or compliant
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"sleazy
/'sleizi/

_**Sleazy** does it

sleaze._","## sleazy

**Chinese:** a. 质地薄的, 没有内容的, 低级庸俗的
**English:** s. of cloth; thin and loosely woven
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"infantile
/'infәntail/

_Parliamentary opposition,
by contrast, tends to make them either impotent or **infantile**._","## infantile

**Chinese:** a. 婴儿的, 幼稚的, 初期的\n[医] 婴儿的, 幼稚的
**English:** a. of or relating to infants or infancy\ns. being or befitting or characteristic of an infant
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
"acrid
/'ækrid/

_…hose who
were in New York in the days after the horror, and remember the sweet,
**acrid** smell that hung in the air for weeks, and the home-made posters
tragic…_","## acrid

**Chinese:** a. 苦味的, 辛辣的, 讥讽的, 刻薄的\n[医] 辛辣的
**English:** s strong and sharp\ns harsh or corrosive in tone
**CEFR:** C2

📊 Appears in 2 issue(s) · 2 occurrences",CEFR::C2
